"","first_id","last_id","gender","rank","institution_id","city_id","region","sector","year"
"12211",2897,14385,"M","associate professor",9,9,"Campania","Hum",2015
"12212",7448,16586,"M","associate professor",9,9,"Campania","Hum",2015
"12213",5113,17347,"M","professor",9,9,"Campania","Hum",2015
"12214",5288,17588,"M","assistant professor",9,9,"Campania","Hum",2015
"12215",231,23060,"F","professor",9,9,"Campania","Hum",2015
"12216",2316,24228,"F","assistant professor",9,9,"Campania","Hum",2015
"12217",2144,24538,"M","associate professor",9,9,"Campania","Hum",2015
"12218",5403,25131,"F","assistant professor",9,9,"Campania","Hum",2015
"12219",4039,25333,"F","assistant professor",9,9,"Campania","Hum",2015
"12220",1358,25365,"M","associate professor",9,9,"Campania","Hum",2015
"12221",5288,26063,"M","professor",9,9,"Campania","Hum",2015
"12222",992,26339,"F","assistant professor",9,9,"Campania","Hum",2015
"12223",1476,26361,"F","assistant professor",9,9,"Campania","Hum",2015
"12224",3281,26519,"F","associate professor",9,9,"Campania","Hum",2015
"12225",1917,28390,"M","assistant professor",9,9,"Campania","Hum",2015
"12226",7323,28646,"M","assistant professor",9,9,"Campania","Hum",2015
"12227",3852,29688,"M","associate professor",9,9,"Campania","Hum",2015
"12228",8108,30833,"F","assistant professor",9,9,"Campania","Hum",2015
"12229",7618,31683,"F","assistant professor",9,9,"Campania","Hum",2015
"12230",6781,31739,"F","associate professor",9,9,"Campania","Hum",2015
"12231",434,32325,"M","associate professor",9,9,"Campania","Hum",2015
"12232",3251,205,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12233",5028,1171,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12234",1962,1557,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12235",652,1750,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12236",3938,1956,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12237",3027,5347,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12238",1885,5516,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12239",1441,5701,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12240",3673,6592,"M","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12241",3938,7631,"M","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12242",6064,8177,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12243",8133,8203,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12244",5883,8486,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12245",6840,8555,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12246",8573,9050,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12247",3203,9210,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12248",3027,11176,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12249",1111,9298,"F","professor",9,9,"Campania","Med",2015
"12250",6840,10132,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12251",5310,11624,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12252",3526,12364,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12253",7448,13399,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12254",1082,14690,"M","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12255",1962,15099,"M","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12256",1441,15261,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12257",7855,15506,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12258",250,17318,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12259",7520,18532,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12260",6658,19105,"F","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12261",7958,20536,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12262",3766,20626,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12263",3064,20713,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12264",3738,21281,"F","professor",9,9,"Campania","Hist-Ped-Psi",2015
"12265",2838,22235,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12266",7520,22734,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12267",1055,22831,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12268",7337,23054,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12269",3329,26190,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12270",3232,26709,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12271",1917,26716,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12272",1674,26730,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12273",8664,27779,"M","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12274",4260,27826,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12275",3902,28312,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12276",6781,28540,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12277",5113,30417,"M","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12278",187,30438,"F","assistant professor",9,9,"Campania","Hist-Ped-Psi",2015
"12279",6781,32400,"F","associate professor",9,9,"Campania","Hist-Ped-Psi",2015
"12280",6685,16,"M","professor",9,9,"Campania","Law",2015
"12281",2783,643,"M","professor",9,9,"Campania","Law",2015
"12282",193,697,"M","assistant professor",9,9,"Campania","Law",2015
"12283",2144,697,"M","professor",9,9,"Campania","Law",2015
"12284",827,868,"F","assistant professor",9,9,"Campania","Law",2015
"12285",811,1141,"F","assistant professor",9,9,"Campania","Law",2015
"12286",2970,1157,"M","assistant professor",9,9,"Campania","Law",2015
"12287",7323,1466,"M","assistant professor",9,9,"Campania","Law",2015
"12288",3889,1700,"M","professor",9,9,"Campania","Law",2015
"12289",2487,1797,"M","professor",9,9,"Campania","Law",2015
"12290",5570,2173,"F","associate professor",9,9,"Campania","Law",2015
"12291",8323,2642,"F","associate professor",9,9,"Campania","Law",2015
"12292",2749,2687,"M","assistant professor",9,9,"Campania","Law",2015
"12293",1885,3136,"F","associate professor",9,9,"Campania","Law",2015
"12294",434,3911,"M","assistant professor",9,9,"Campania","Law",2015
"12295",1722,4512,"F","associate professor",9,9,"Campania","Law",2015
"12296",5310,4967,"M","associate professor",9,9,"Campania","Law",2015
"12297",3584,5069,"M","professor",9,9,"Campania","Law",2015
"12298",3064,5250,"M","associate professor",9,9,"Campania","Law",2015
"12299",5907,5313,"M","professor",9,9,"Campania","Law",2015
"12300",4260,5747,"F","professor",9,9,"Campania","Law",2015
"12301",7503,6397,"F","assistant professor",9,9,"Campania","Law",2015
"12302",5089,6819,"M","assistant professor",9,9,"Campania","Law",2015
"12303",4930,7151,"M","professor",9,9,"Campania","Law",2015
"12304",744,7360,"F","assistant professor",9,9,"Campania","Law",2015
"12305",5444,7562,"F","professor",9,9,"Campania","Law",2015
"12306",4147,7729,"M","professor",9,9,"Campania","Law",2015
"12307",3588,7915,"M","assistant professor",9,9,"Campania","Law",2015
"12308",3206,8431,"M","professor",9,9,"Campania","Law",2015
"12309",3738,9109,"F","associate professor",9,9,"Campania","Law",2015
"12310",2934,9229,"F","assistant professor",9,9,"Campania","Law",2015
"12311",3094,10983,"M","associate professor",9,9,"Campania","Law",2015
"12312",3815,9207,"M","assistant professor",9,9,"Campania","Law",2015
"12313",145,9575,"M","associate professor",9,9,"Campania","Law",2015
"12314",8635,9626,"M","assistant professor",9,9,"Campania","Law",2015
"12315",1691,9652,"M","professor",9,9,"Campania","Law",2015
"12316",6516,10082,"M","associate professor",9,9,"Campania","Law",2015
"12317",8521,10279,"F","assistant professor",9,9,"Campania","Law",2015
"12318",1358,10362,"M","assistant professor",9,9,"Campania","Law",2015
"12319",393,10418,"M","assistant professor",9,9,"Campania","Law",2015
"12320",1441,10618,"F","assistant professor",9,9,"Campania","Law",2015
"12321",5028,10663,"F","associate professor",9,9,"Campania","Law",2015
"12322",2783,10756,"M","assistant professor",9,9,"Campania","Law",2015
"12323",1885,11017,"F","professor",9,9,"Campania","Law",2015
"12324",485,11584,"F","assistant professor",9,9,"Campania","Law",2015
"12325",278,11687,"F","assistant professor",9,9,"Campania","Law",2015
"12326",6929,12158,"M","professor",9,9,"Campania","Law",2015
"12327",5113,12269,"M","assistant professor",9,9,"Campania","Law",2015
"12328",7246,12269,"M","assistant professor",9,9,"Campania","Law",2015
"12329",4693,12639,"F","assistant professor",9,9,"Campania","Law",2015
"12330",380,12916,"F","assistant professor",9,9,"Campania","Law",2015
"12331",878,13154,"M","professor",9,9,"Campania","Law",2015
"12332",2446,13251,"F","assistant professor",9,9,"Campania","Law",2015
"12333",3003,13520,"M","assistant professor",9,9,"Campania","Law",2015
"12334",2487,13971,"M","associate professor",9,9,"Campania","Law",2015
"12335",3027,14959,"F","associate professor",9,9,"Campania","Law",2015
"12336",5751,15540,"F","assistant professor",9,9,"Campania","Law",2015
"12337",1358,15580,"M","associate professor",9,9,"Campania","Law",2015
"12338",5089,15593,"M","professor",9,9,"Campania","Law",2015
"12339",5246,15789,"M","professor",9,9,"Campania","Law",2015
"12340",1674,15835,"F","assistant professor",9,9,"Campania","Law",2015
"12341",5515,15935,"F","assistant professor",9,9,"Campania","Law",2015
"12342",8054,15944,"F","assistant professor",9,9,"Campania","Law",2015
"12343",4693,16334,"F","associate professor",9,9,"Campania","Law",2015
"12344",1358,16448,"M","professor",9,9,"Campania","Law",2015
"12345",434,16853,"M","associate professor",9,9,"Campania","Law",2015
"12346",4693,16880,"F","assistant professor",9,9,"Campania","Law",2015
"12347",8402,17870,"M","associate professor",9,9,"Campania","Law",2015
"12348",8208,18131,"M","professor",9,9,"Campania","Law",2015
"12349",705,18369,"F","assistant professor",9,9,"Campania","Law",2015
"12350",1666,18616,"F","assistant professor",9,9,"Campania","Law",2015
"12351",3766,18817,"M","assistant professor",9,9,"Campania","Law",2015
"12352",942,18891,"M","associate professor",9,9,"Campania","Law",2015
"12353",8125,19161,"M","assistant professor",9,9,"Campania","Law",2015
"12354",5727,19576,"M","professor",9,9,"Campania","Law",2015
"12355",278,19885,"F","assistant professor",9,9,"Campania","Law",2015
"12356",2545,19988,"M","professor",9,9,"Campania","Law",2015
"12357",5054,20021,"M","assistant professor",9,9,"Campania","Law",2015
"12358",5028,20276,"F","associate professor",9,9,"Campania","Law",2015
"12359",1885,20310,"F","assistant professor",9,9,"Campania","Law",2015
"12360",6743,21333,"M","assistant professor",9,9,"Campania","Law",2015
"12361",8521,21483,"F","associate professor",9,9,"Campania","Law",2015
"12362",4053,21581,"F","assistant professor",9,9,"Campania","Law",2015
"12363",434,21831,"M","professor",9,9,"Campania","Law",2015
"12364",878,21901,"M","assistant professor",9,9,"Campania","Law",2015
"12365",39,22539,"F","assistant professor",9,9,"Campania","Law",2015
"12366",1324,22596,"M","associate professor",9,9,"Campania","Law",2015
"12367",434,22604,"M","associate professor",9,9,"Campania","Law",2015
"12368",8635,22922,"M","assistant professor",9,9,"Campania","Law",2015
"12369",3766,23023,"M","professor",9,9,"Campania","Law",2015
"12370",3738,23224,"F","associate professor",9,9,"Campania","Law",2015
"12371",1481,23287,"M","assistant professor",9,9,"Campania","Law",2015
"12372",7323,23397,"M","assistant professor",9,9,"Campania","Law",2015
"12373",3542,23423,"M","professor",9,9,"Campania","Law",2015
"12374",5721,23604,"F","assistant professor",9,9,"Campania","Law",2015
"12375",4973,23806,"M","professor",9,9,"Campania","Law",2015
"12376",8472,24128,"M","professor",9,9,"Campania","Law",2015
"12377",7448,26019,"M","associate professor",9,9,"Campania","Law",2015
"12378",3329,26074,"M","assistant professor",9,9,"Campania","Law",2015
"12379",6070,26150,"M","professor",9,9,"Campania","Law",2015
"12380",2159,26190,"M","associate professor",9,9,"Campania","Law",2015
"12381",37,26255,"F","assistant professor",9,9,"Campania","Law",2015
"12382",434,26255,"M","assistant professor",9,9,"Campania","Law",2015
"12383",6733,26321,"M","assistant professor",9,9,"Campania","Law",2015
"12384",434,26337,"M","associate professor",9,9,"Campania","Law",2015
"12385",4314,26398,"F","assistant professor",9,9,"Campania","Law",2015
"12386",71,26512,"F","assistant professor",9,9,"Campania","Law",2015
"12387",2988,26691,"F","assistant professor",9,9,"Campania","Law",2015
"12388",7341,26692,"M","assistant professor",9,9,"Campania","Law",2015
"12389",7323,26771,"M","assistant professor",9,9,"Campania","Law",2015
"12390",4893,26808,"F","professor",9,9,"Campania","Law",2015
"12391",3064,27001,"M","associate professor",9,9,"Campania","Law",2015
"12392",878,27470,"M","professor",9,9,"Campania","Law",2015
"12393",3635,28545,"M","assistant professor",9,9,"Campania","Law",2015
"12394",5983,28587,"M","professor",9,9,"Campania","Law",2015
"12395",3766,28921,"M","assistant professor",9,9,"Campania","Law",2015
"12396",8208,29464,"M","associate professor",9,9,"Campania","Law",2015
"12397",5310,29728,"M","associate professor",9,9,"Campania","Law",2015
"12398",8093,29795,"M","assistant professor",9,9,"Campania","Law",2015
"12399",878,29813,"M","assistant professor",9,9,"Campania","Law",2015
"12400",6088,29825,"M","associate professor",9,9,"Campania","Law",2015
"12401",6840,30129,"M","assistant professor",9,9,"Campania","Law",2015
"12402",8054,30338,"F","assistant professor",9,9,"Campania","Law",2015
"12403",5113,30839,"M","assistant professor",9,9,"Campania","Law",2015
"12404",5907,30844,"M","assistant professor",9,9,"Campania","Law",2015
"12405",1358,31178,"M","professor",9,9,"Campania","Law",2015
"12406",8402,31206,"M","assistant professor",9,9,"Campania","Law",2015
"12407",8521,31256,"F","assistant professor",9,9,"Campania","Law",2015
"12408",145,31626,"M","assistant professor",9,9,"Campania","Law",2015
"12409",5492,31727,"F","associate professor",9,9,"Campania","Law",2015
"12410",5782,31740,"F","assistant professor",9,9,"Campania","Law",2015
"12411",7448,31840,"M","assistant professor",9,9,"Campania","Law",2015
"12412",5218,32383,"F","assistant professor",9,9,"Campania","Law",2015
"12413",3064,228,"M","assistant professor",9,9,"Campania","Econ",2015
"12414",5782,452,"F","assistant professor",9,9,"Campania","Econ",2015
"12415",5020,1792,"M","assistant professor",9,9,"Campania","Econ",2015
"12416",878,1828,"M","assistant professor",9,9,"Campania","Econ",2015
"12417",684,1894,"F","associate professor",9,9,"Campania","Econ",2015
"12418",7536,2219,"M","associate professor",9,9,"Campania","Econ",2015
"12419",2545,3694,"M","professor",9,9,"Campania","Econ",2015
"12420",6666,4766,"M","assistant professor",9,9,"Campania","Econ",2015
"12421",4260,5249,"F","assistant professor",9,9,"Campania","Econ",2015
"12422",3064,5274,"M","associate professor",9,9,"Campania","Econ",2015
"12423",1674,5484,"F","assistant professor",9,9,"Campania","Econ",2015
"12424",3064,5545,"M","associate professor",9,9,"Campania","Econ",2015
"12425",2533,5823,"F","associate professor",9,9,"Campania","Econ",2015
"12426",4693,6325,"F","assistant professor",9,9,"Campania","Econ",2015
"12427",7323,6818,"M","professor",9,9,"Campania","Econ",2015
"12428",2683,7550,"M","professor",9,9,"Campania","Econ",2015
"12429",1791,8836,"M","associate professor",9,9,"Campania","Econ",2015
"12430",7782,9018,"M","associate professor",9,9,"Campania","Econ",2015
"12431",829,9245,"M","assistant professor",9,9,"Campania","Econ",2015
"12432",1988,9918,"M","associate professor",9,9,"Campania","Econ",2015
"12433",1833,11218,"F","assistant professor",9,9,"Campania","Econ",2015
"12434",1722,12499,"F","assistant professor",9,9,"Campania","Econ",2015
"12435",11,12588,"M","assistant professor",9,9,"Campania","Econ",2015
"12436",3064,13581,"M","associate professor",9,9,"Campania","Econ",2015
"12437",6064,14465,"M","associate professor",9,9,"Campania","Econ",2015
"12438",145,15739,"M","professor",9,9,"Campania","Econ",2015
"12439",878,15876,"M","associate professor",9,9,"Campania","Econ",2015
"12440",2934,15944,"F","assistant professor",9,9,"Campania","Econ",2015
"12441",3064,15944,"M","professor",9,9,"Campania","Econ",2015
"12442",396,16853,"M","associate professor",9,9,"Campania","Econ",2015
"12443",7674,17240,"F","associate professor",9,9,"Campania","Econ",2015
"12444",878,17301,"M","professor",9,9,"Campania","Econ",2015
"12445",5257,17465,"F","assistant professor",9,9,"Campania","Econ",2015
"12446",7448,17696,"M","professor",9,9,"Campania","Econ",2015
"12447",8635,17836,"M","professor",9,9,"Campania","Econ",2015
"12448",5288,18813,"M","professor",9,9,"Campania","Econ",2015
"12449",1136,18962,"F","assistant professor",9,9,"Campania","Econ",2015
"12450",5727,19097,"M","associate professor",9,9,"Campania","Econ",2015
"12451",1722,19308,"F","professor",9,9,"Campania","Econ",2015
"12452",878,19427,"M","associate professor",9,9,"Campania","Econ",2015
"12453",6516,20656,"M","associate professor",9,9,"Campania","Econ",2015
"12454",5907,20932,"M","professor",9,9,"Campania","Econ",2015
"12455",5907,21764,"M","assistant professor",9,9,"Campania","Econ",2015
"12456",2618,22252,"M","professor",9,9,"Campania","Econ",2015
"12457",3064,22545,"M","associate professor",9,9,"Campania","Econ",2015
"12458",5907,23318,"M","associate professor",9,9,"Campania","Econ",2015
"12459",7665,23882,"F","assistant professor",9,9,"Campania","Econ",2015
"12460",6285,23923,"M","professor",9,9,"Campania","Econ",2015
"12461",5414,25866,"F","assistant professor",9,9,"Campania","Econ",2015
"12462",2433,25870,"F","assistant professor",9,9,"Campania","Econ",2015
"12463",3938,26664,"M","professor",9,9,"Campania","Econ",2015
"12464",2144,26859,"M","professor",9,9,"Campania","Econ",2015
"12465",6966,27010,"F","associate professor",9,9,"Campania","Econ",2015
"12466",3064,27314,"M","assistant professor",9,9,"Campania","Econ",2015
"12467",5108,28362,"M","associate professor",9,9,"Campania","Econ",2015
"12468",5907,28488,"M","professor",9,9,"Campania","Econ",2015
"12469",1944,30507,"M","assistant professor",9,9,"Campania","Econ",2015
"12470",7665,31256,"F","professor",9,9,"Campania","Econ",2015
"12471",7618,31592,"F","assistant professor",9,9,"Campania","Econ",2015
"12472",800,6941,"M","associate professor",9,9,"Campania","Soc",2015
"12473",7880,11953,"F","assistant professor",9,9,"Campania","Soc",2015
"12474",3583,12238,"M","assistant professor",9,9,"Campania","Soc",2015
"12475",2080,14289,"M","assistant professor",9,9,"Campania","Soc",2015
"12476",6285,16432,"M","assistant professor",9,9,"Campania","Soc",2015
"12477",2080,16683,"M","assistant professor",9,9,"Campania","Soc",2015
"12478",3938,17014,"M","professor",9,9,"Campania","Soc",2015
"12479",434,19936,"M","associate professor",9,9,"Campania","Soc",2015
"12480",3738,21990,"F","assistant professor",9,9,"Campania","Soc",2015
"12481",705,26178,"F","professor",9,9,"Campania","Soc",2015
"12482",2838,27172,"M","assistant professor",9,9,"Campania","Soc",2015
"12483",560,31787,"M","assistant professor",9,9,"Campania","Soc",2015
"12484",560,32469,"M","assistant professor",9,9,"Campania","Soc",2015
"12485",8635,94,"M","associate professor",10,10,"Abruzzo","Math",2015
"12486",3526,641,"M","assistant professor",10,10,"Abruzzo","Math",2015
"12487",2963,955,"F","assistant professor",10,10,"Abruzzo","Math",2015
"12488",4773,5427,"M","assistant professor",10,10,"Abruzzo","Math",2015
"12489",1840,6011,"F","professor",10,10,"Abruzzo","Math",2015
"12490",7924,6046,"M","associate professor",10,10,"Abruzzo","Math",2015
"12491",1674,6661,"F","professor",10,10,"Abruzzo","Math",2015
"12492",6781,6720,"F","associate professor",10,10,"Abruzzo","Math",2015
"12493",2815,10593,"M","associate professor",10,10,"Abruzzo","Math",2015
"12494",7958,11283,"F","assistant professor",10,10,"Abruzzo","Math",2015
"12495",2749,12505,"M","assistant professor",10,10,"Abruzzo","Math",2015
"12496",5492,19604,"F","professor",10,10,"Abruzzo","Math",2015
"12497",7323,20649,"M","assistant professor",10,10,"Abruzzo","Math",2015
"12498",4973,20652,"M","assistant professor",10,10,"Abruzzo","Math",2015
"12499",6163,22409,"M","associate professor",10,10,"Abruzzo","Math",2015
"12500",3027,27607,"F","associate professor",10,10,"Abruzzo","Math",2015
"12501",8054,8033,"F","associate professor",10,10,"Abruzzo","Phys",2015
"12502",1803,9853,"M","professor",10,10,"Abruzzo","Phys",2015
"12503",8191,9921,"F","associate professor",10,10,"Abruzzo","Phys",2015
"12504",878,12290,"M","associate professor",10,10,"Abruzzo","Phys",2015
"12505",4693,18875,"F","assistant professor",10,10,"Abruzzo","Phys",2015
"12506",982,19658,"M","associate professor",10,10,"Abruzzo","Phys",2015
"12507",6205,23075,"M","assistant professor",10,10,"Abruzzo","Phys",2015
"12508",8734,23910,"M","professor",10,10,"Abruzzo","Phys",2015
"12509",3527,25864,"M","professor",10,10,"Abruzzo","Phys",2015
"12510",2918,32201,"M","assistant professor",10,10,"Abruzzo","Phys",2015
"12511",5714,211,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12512",231,708,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12513",7618,729,"F","associate professor",10,10,"Abruzzo","Chem",2015
"12514",4147,848,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12515",4435,4827,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12516",1840,5294,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12517",3938,5960,"M","professor",10,10,"Abruzzo","Chem",2015
"12518",8125,6061,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12519",1612,6706,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12520",1527,7916,"F","associate professor",10,10,"Abruzzo","Chem",2015
"12521",2815,8762,"M","professor",10,10,"Abruzzo","Chem",2015
"12522",6516,9103,"M","associate professor",10,10,"Abruzzo","Chem",2015
"12523",1136,9645,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12524",5181,10846,"F","associate professor",10,10,"Abruzzo","Chem",2015
"12525",7197,10989,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12526",878,11071,"M","professor",10,10,"Abruzzo","Chem",2015
"12527",5687,11890,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12528",811,12687,"F","associate professor",10,10,"Abruzzo","Chem",2015
"12529",1333,13739,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12530",4806,14210,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12531",5288,17149,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12532",4090,17546,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12533",1840,17669,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12534",250,18746,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12535",80,20257,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12536",6479,25194,"M","professor",10,10,"Abruzzo","Chem",2015
"12537",3232,28006,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12538",7027,28515,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12539",4957,28967,"M","assistant professor",10,10,"Abruzzo","Chem",2015
"12540",5028,30032,"F","assistant professor",10,10,"Abruzzo","Chem",2015
"12541",6840,3665,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12542",3064,4394,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12543",5288,4522,"M","professor",10,10,"Abruzzo","Geo",2015
"12544",2897,4980,"M","professor",10,10,"Abruzzo","Geo",2015
"12545",6394,5086,"F","assistant professor",10,10,"Abruzzo","Geo",2015
"12546",3526,15664,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12547",4087,16133,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12548",4039,16647,"F","professor",10,10,"Abruzzo","Geo",2015
"12549",5028,18632,"F","associate professor",10,10,"Abruzzo","Geo",2015
"12550",2545,19772,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12551",1885,21423,"F","assistant professor",10,10,"Abruzzo","Geo",2015
"12552",3505,21673,"M","professor",10,10,"Abruzzo","Geo",2015
"12553",1278,21819,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12554",878,22440,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12555",8402,23337,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12556",145,23912,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12557",1261,24003,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12558",6395,24160,"F","assistant professor",10,10,"Abruzzo","Geo",2015
"12559",4390,24905,"F","professor",10,10,"Abruzzo","Geo",2015
"12560",5960,24962,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12561",3533,25966,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12562",3766,26239,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12563",7969,26245,"M","associate professor",10,10,"Abruzzo","Geo",2015
"12564",7880,26920,"F","assistant professor",10,10,"Abruzzo","Geo",2015
"12565",6516,27464,"M","professor",10,10,"Abruzzo","Geo",2015
"12566",8734,27510,"M","assistant professor",10,10,"Abruzzo","Geo",2015
"12567",6976,28061,"M","professor",10,10,"Abruzzo","Geo",2015
"12568",3064,28955,"M","professor",10,10,"Abruzzo","Geo",2015
"12569",3738,31392,"F","assistant professor",10,10,"Abruzzo","Geo",2015
"12570",878,115,"M","professor",10,10,"Abruzzo","Bio",2015
"12571",8191,857,"F","associate professor",10,10,"Abruzzo","Bio",2015
"12572",6966,1789,"F","associate professor",10,10,"Abruzzo","Bio",2015
"12573",8108,3666,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12574",5113,4438,"M","professor",10,10,"Abruzzo","Bio",2015
"12575",8418,4511,"M","associate professor",10,10,"Abruzzo","Bio",2015
"12576",5996,4809,"F","associate professor",10,10,"Abruzzo","Bio",2015
"12577",3064,4838,"M","professor",10,10,"Abruzzo","Bio",2015
"12578",5113,5561,"M","professor",10,10,"Abruzzo","Bio",2015
"12579",401,6400,"F","professor",10,10,"Abruzzo","Bio",2015
"12580",5028,6770,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12581",7395,7398,"F","professor",10,10,"Abruzzo","Bio",2015
"12582",4351,9114,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12583",7737,9272,"M","assistant professor",10,10,"Abruzzo","Bio",2015
"12584",8635,9761,"M","associate professor",10,10,"Abruzzo","Bio",2015
"12585",811,10082,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12586",5436,10099,"F","associate professor",10,10,"Abruzzo","Bio",2015
"12587",7138,9779,"M","associate professor",10,10,"Abruzzo","Bio",2015
"12588",519,10572,"F","professor",10,10,"Abruzzo","Bio",2015
"12589",8760,10730,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12590",1324,10760,"M","professor",10,10,"Abruzzo","Bio",2015
"12591",1481,10776,"M","professor",10,10,"Abruzzo","Bio",2015
"12592",6966,10778,"F","professor",10,10,"Abruzzo","Bio",2015
"12593",7503,10971,"F","professor",10,10,"Abruzzo","Bio",2015
"12594",3064,11527,"M","assistant professor",10,10,"Abruzzo","Bio",2015
"12595",4973,12112,"M","associate professor",10,10,"Abruzzo","Bio",2015
"12596",5907,12127,"M","professor",10,10,"Abruzzo","Bio",2015
"12597",1691,12251,"M","assistant professor",10,10,"Abruzzo","Bio",2015
"12598",8191,13185,"F","professor",10,10,"Abruzzo","Bio",2015
"12599",7782,13913,"M","assistant professor",10,10,"Abruzzo","Bio",2015
"12600",1136,14065,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12601",6960,14594,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12602",323,15041,"M","professor",10,10,"Abruzzo","Bio",2015
"12603",8125,15190,"M","assistant professor",10,10,"Abruzzo","Bio",2015
"12604",6781,16445,"F","assistant professor",10,10,"Abruzzo","Bio",2015
"12605",8016,16824,"F","assistant professor",10,10,"Abruzzo","Bio",2015
