"","first_id","last_id","institution_id","city_id","region","sector"
"130",9898,7141,1,1,"Kansas","Agr"
"131",614,7185,1,1,"Kansas","Med"
"132",2756,7185,1,1,"Kansas","Bio"
"133",2937,7185,1,1,"Kansas","Bio"
"134",3781,7185,1,1,"Kansas","Agr"
"135",6399,7185,1,1,"Kansas","Agr"
"136",2787,7208,1,1,"Kansas","Math"
"137",5552,7208,1,1,"Kansas","Eng-Ind"
"138",1375,7246,1,1,"Kansas","Agr"
"139",2036,7362,1,1,"Kansas","Soc"
"140",2248,7368,1,1,"Kansas","Econ"
"141",9926,7467,1,1,"Kansas","Math"
"142",9384,7470,1,1,"Kansas","Phys"
"143",1408,7620,1,1,"Kansas","Phys"
"144",7465,7640,1,1,"Kansas","Eng-Ind"
"145",5394,7657,1,1,"Kansas","Bio"
"146",5411,7776,1,1,"Kansas","Eng-Ind"
"147",11399,7873,1,1,"Kansas","Soc"
"148",4942,8008,1,1,"Kansas","Eng-Ind"
"149",10872,8045,1,1,"Kansas","Eng-Ind"
"150",4477,8143,1,1,"Kansas","Eng-Ind"
"151",11214,8315,1,1,"Kansas","Agr"
"152",1103,8318,1,1,"Kansas","Med"
"153",4904,8416,1,1,"Kansas","Agr"
"154",5521,8443,1,1,"Kansas","Math"
"155",10969,8464,1,1,"Kansas","Bio"
"156",12039,8575,1,1,"Kansas","Phys"
"157",11326,8634,1,1,"Kansas","Chem"
"158",4964,8636,1,1,"Kansas","Hist-Ped-Psi"
"159",10744,8673,1,1,"Kansas","Chem"
"160",2344,8689,1,1,"Kansas","Med"
"161",11353,8734,1,1,"Kansas","Math"
"162",10750,8783,1,1,"Kansas","Eng-Ind"
"163",4608,8871,1,1,"Kansas","Econ"
"164",3781,8927,1,1,"Kansas","Hum"
"165",4988,9068,1,1,"Kansas","Agr"
"166",2344,9341,1,1,"Kansas","Med"
"167",852,9354,1,1,"Kansas","Math"
"168",1408,9377,1,1,"Kansas","Phys"
"169",5162,9575,1,1,"Kansas","Hum"
"170",12488,9605,1,1,"Kansas","Med"
"171",1411,9643,1,1,"Kansas","Bio"
"172",2555,9650,1,1,"Kansas","Agr"
"173",5026,9655,1,1,"Kansas","Med"
"174",5436,9700,1,1,"Kansas","Bio"
"175",5537,9715,1,1,"Kansas","Soc"
"176",9437,9755,1,1,"Kansas","Phys"
"177",2665,9845,1,1,"Kansas","Phys"
"178",1575,9856,1,1,"Kansas","Bio"
"179",11857,9939,1,1,"Kansas","Agr"
"180",5778,9977,1,1,"Kansas","Med"
"181",6444,10010,1,1,"Kansas","Soc"
"182",2275,10073,1,1,"Kansas","Soc"
"183",3050,10091,1,1,"Kansas","Soc"
"184",1407,10112,1,1,"Kansas","Chem"
"185",10251,10145,1,1,"Kansas","Bio"
"186",1103,10161,1,1,"Kansas","Agr"
"187",9723,10183,1,1,"Kansas","Hum"
"188",7540,10203,1,1,"Kansas","Soc"
"189",8750,10253,1,1,"Kansas","Bio"
"190",642,10333,1,1,"Kansas","Agr"
"191",5411,10363,1,1,"Kansas","Econ"
"192",4904,10420,1,1,"Kansas","Soc"
"193",1567,10427,1,1,"Kansas","Hum"
"194",3719,10477,1,1,"Kansas","Hum"
"195",7247,10515,1,1,"Kansas","Soc"
"196",5145,10550,1,1,"Kansas","Hist-Ped-Psi"
"197",335,10575,1,1,"Kansas","Agr"
"198",5411,10575,1,1,"Kansas","Agr"
"199",4826,10609,1,1,"Kansas","Agr"
"200",9015,10720,1,1,"Kansas","Chem"
"201",9643,10735,1,1,"Kansas","Geo"
"202",3518,10736,1,1,"Kansas","Med"
"203",9437,10921,1,1,"Kansas","Agr"
"204",4924,10948,1,1,"Kansas","Hist-Ped-Psi"
"205",323,11012,1,1,"Kansas","Soc"
"206",5755,11070,1,1,"Kansas","Agr"
"207",8765,11133,1,1,"Kansas","Econ"
"208",9459,11169,1,1,"Kansas","Med"
"209",1411,11179,1,1,"Kansas","Bio"
"210",5918,11353,1,1,"Kansas","Chem"
"211",4837,11452,1,1,"Kansas","Soc"
"212",4500,11465,1,1,"Kansas","Soc"
"213",7540,11465,1,1,"Kansas","Agr"
"214",5906,11475,1,1,"Kansas","Agr"
"215",6356,11649,1,1,"Kansas","Phys"
"216",1446,11713,1,1,"Kansas","Hum"
"217",11833,11755,1,1,"Kansas","Bio"
"218",3917,11786,1,1,"Kansas","Med"
"219",11890,11790,1,1,"Kansas","Med"
"220",124,11898,1,1,"Kansas","Soc"
"221",11135,11898,1,1,"Kansas","Soc"
"222",9384,11928,1,1,"Kansas","Bio"
"223",2735,11941,1,1,"Kansas","Math"
"224",5511,11991,1,1,"Kansas","Soc"
"225",9312,12083,1,1,"Kansas","Bio"
"226",2344,12120,1,1,"Kansas","Soc"
"227",9840,12125,1,1,"Kansas","Med"
"228",3781,12190,1,1,"Kansas","Med"
"229",2344,12297,1,1,"Kansas","Med"
"230",1742,12312,1,1,"Kansas","Soc"
"231",4988,12312,1,1,"Kansas","Bio"
"232",11228,12312,1,1,"Kansas","Math"
"233",2663,12437,1,1,"Kansas","Math"
"234",5818,12454,1,1,"Kansas","Med"
"235",4904,12539,1,1,"Kansas","Geo"
"236",10251,12716,1,1,"Kansas","Econ"
"237",3775,12769,1,1,"Kansas","Soc"
"238",463,12795,1,1,"Kansas","Econ"
"239",12039,12795,1,1,"Kansas","Eng-Ind"
"240",4376,12818,1,1,"Kansas","Soc"
"241",4383,12862,1,1,"Kansas","Math"
"242",4904,12962,1,1,"Kansas","Soc"
"243",238,12998,1,1,"Kansas","Hum"
"244",10613,13000,1,1,"Kansas","Hist-Ped-Psi"
"245",5392,13008,1,1,"Kansas","Bio"
"246",9619,13067,1,1,"Kansas","Chem"
"247",5102,13071,1,1,"Kansas","Med"
"248",11450,13115,1,1,"Kansas","Eng-Ind"
"249",8765,13121,1,1,"Kansas","Med"
"250",5943,13147,1,1,"Kansas","Agr"
"251",2150,13170,1,1,"Kansas","Med"
"252",5490,13172,1,1,"Kansas","Bio"
"253",9341,13194,1,1,"Kansas","Bio"
"254",3050,13225,1,1,"Kansas","Econ"
"255",7218,13320,1,1,"Kansas","Agr"
"256",1941,13323,1,1,"Kansas","Hum"
"257",7446,13425,1,1,"Kansas","Chem"
"258",10761,13465,1,1,"Kansas","Econ"
"259",2665,13479,1,1,"Kansas","Soc"
"260",1414,13512,1,1,"Kansas","Soc"
"261",5162,13523,1,1,"Kansas","Math"
"262",5838,13548,1,1,"Kansas","Soc"
"263",8091,13651,1,1,"Kansas","Agr"
"264",4911,13680,1,1,"Kansas","Bio"
"265",5440,13715,1,1,"Kansas","Med"
"266",10555,13751,1,1,"Kansas","Soc"
"267",9341,13803,1,1,"Kansas","Agr"
"268",3496,13817,1,1,"Kansas","Bio"
"269",417,13866,1,1,"Kansas","Hum"
"270",7274,13882,1,1,"Kansas","Agr"
"271",2262,13883,1,1,"Kansas","Chem"
"272",7540,13883,1,1,"Kansas","Soc"
"273",6033,13922,1,1,"Kansas","Eng-Ind"
"274",6617,14045,1,1,"Kansas","Med"
"275",10254,14073,1,1,"Kansas","Eng-Ind"
"276",2344,14080,1,1,"Kansas","Med"
"277",1590,14106,1,1,"Kansas","Soc"
"278",5906,14149,1,1,"Kansas","Chem"
"279",7540,14175,1,1,"Kansas","Med"
"280",7218,14200,1,1,"Kansas","Chem"
"281",6356,14203,1,1,"Kansas","Med"
"282",3713,14356,1,1,"Kansas","Phys"
"283",7748,14371,1,1,"Kansas","Eng-Ind"
"284",11228,14407,1,1,"Kansas","Agr"
"285",9411,14425,1,1,"Kansas","Math"
"286",4964,14434,1,1,"Kansas","Soc"
"287",11936,14463,1,1,"Kansas","Hist-Ped-Psi"
"288",12039,14463,1,1,"Kansas","Econ"
"289",5943,14527,1,1,"Kansas","Hist-Ped-Psi"
"290",6626,14545,1,1,"Kansas","Med"
"291",5436,14582,1,1,"Kansas","Soc"
"292",7481,14582,1,1,"Kansas","Agr"
"293",3781,14681,1,1,"Kansas","Agr"
"294",6693,14718,1,1,"Kansas","Math"
"295",1393,14873,1,1,"Kansas","Hist-Ped-Psi"
"296",11071,14920,1,1,"Kansas","Chem"
"297",7218,14984,1,1,"Kansas","Eng-Ind"
"298",5411,15002,1,1,"Kansas","Bio"
"299",10995,15072,1,1,"Kansas","Econ"
"300",7552,15080,1,1,"Kansas","Hum"
"301",5235,15081,1,1,"Kansas","Econ"
"302",2735,15118,1,1,"Kansas","Agr"
"303",651,15324,1,1,"Kansas","Math"
