"","first_id","last_id","gender","rank","institution_id","city_id","region","sector","year"
"124",7197,20276,"M","professor",1,1,"Puglia","Eng-Civ",2010
"125",3766,20336,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"126",8521,20350,"F","assistant professor",1,1,"Puglia","Eng-Civ",2010
"127",1312,20372,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"128",6285,20423,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"129",7117,20507,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"130",3064,20671,"M","professor",1,1,"Puglia","Eng-Civ",2010
"131",6285,20690,"M","professor",1,1,"Puglia","Eng-Civ",2010
"132",4930,21200,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"133",8635,21484,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"134",970,21564,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"135",6285,21792,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"136",8177,22347,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"137",6840,22989,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"138",913,23224,"M","professor",1,1,"Puglia","Eng-Civ",2010
"139",1066,23265,"M","professor",1,1,"Puglia","Eng-Civ",2010
"140",153,23430,"M","professor",1,1,"Puglia","Eng-Civ",2010
"141",5931,23438,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"142",6075,23822,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"143",3938,24440,"M","professor",1,1,"Puglia","Eng-Civ",2010
"144",3938,24636,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"145",2144,24896,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"146",2737,25057,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"147",3329,25057,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"148",8734,25057,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"149",4773,25553,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"150",968,25611,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"151",3673,25775,"M","professor",1,1,"Puglia","Eng-Civ",2010
"152",5625,25775,"F","associate professor",1,1,"Puglia","Eng-Civ",2010
"153",2369,25861,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"154",3222,26019,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"155",543,26470,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"156",2144,26903,"M","professor",1,1,"Puglia","Eng-Civ",2010
"157",6192,27494,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"158",3064,27729,"M","professor",1,1,"Puglia","Eng-Civ",2010
"159",2144,28665,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"160",2692,29399,"F","assistant professor",1,1,"Puglia","Eng-Civ",2010
"161",1469,30090,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"162",3766,30135,"M","professor",1,1,"Puglia","Eng-Civ",2010
"163",916,30163,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"164",3064,30283,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"165",4039,30736,"F","associate professor",1,1,"Puglia","Eng-Civ",2010
"166",1544,31272,"M","assistant professor",1,1,"Puglia","Eng-Civ",2010
"167",396,31707,"M","associate professor",1,1,"Puglia","Eng-Civ",2010
"168",997,32233,"F","associate professor",1,1,"Puglia","Eng-Civ",2010
"169",3938,91,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"170",3064,153,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"171",8697,397,"M","professor",1,1,"Puglia","Eng-Ind",2010
"172",7448,697,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"173",8695,731,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"174",4118,807,"M","professor",1,1,"Puglia","Eng-Ind",2010
"175",5969,1219,"M","professor",1,1,"Puglia","Eng-Ind",2010
"176",2918,1381,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"177",3494,1477,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"178",8446,1499,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"179",6710,2649,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"180",8699,3029,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"181",3064,3474,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"182",3329,3496,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"183",3452,3501,"M","professor",1,1,"Puglia","Eng-Ind",2010
"184",3064,4041,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"185",6285,4090,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"186",5310,4383,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"187",3938,4874,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"188",1658,4886,"M","professor",1,1,"Puglia","Eng-Ind",2010
"189",7197,5178,"M","professor",1,1,"Puglia","Eng-Ind",2010
"190",7758,5275,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"191",7992,5328,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"192",6623,5819,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"193",3938,5823,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"194",4768,5996,"F","associate professor",1,1,"Puglia","Eng-Ind",2010
"195",3938,6180,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"196",1507,6210,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"197",5288,6337,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"198",5057,6397,"M","professor",1,1,"Puglia","Eng-Ind",2010
"199",3938,6600,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"200",6285,7381,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"201",1507,7507,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"202",2683,7631,"M","professor",1,1,"Puglia","Eng-Ind",2010
"203",8402,8229,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"204",3064,8425,"M","professor",1,1,"Puglia","Eng-Ind",2010
"205",6516,8527,"M","professor",1,1,"Puglia","Eng-Ind",2010
"206",3064,8896,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"207",811,11278,"F","professor",1,1,"Puglia","Eng-Ind",2010
"208",434,9035,"M","professor",1,1,"Puglia","Eng-Ind",2010
"209",4930,9249,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"210",6285,9408,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"211",5119,9645,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"212",3064,9820,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"213",7197,10283,"M","professor",1,1,"Puglia","Eng-Ind",2010
"214",5310,10402,"M","professor",1,1,"Puglia","Eng-Ind",2010
"215",2556,10486,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"216",1885,10498,"F","associate professor",1,1,"Puglia","Eng-Ind",2010
"217",878,9930,"M","professor",1,1,"Puglia","Eng-Ind",2010
"218",6929,9994,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"219",4020,10174,"M","professor",1,1,"Puglia","Eng-Ind",2010
"220",8635,10788,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"221",8402,10908,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"222",2698,11036,"M","professor",1,1,"Puglia","Eng-Ind",2010
"223",5414,10654,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"224",7782,10743,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"225",5624,11311,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"226",5751,11898,"F","associate professor",1,1,"Puglia","Eng-Ind",2010
"227",4260,12032,"F","associate professor",1,1,"Puglia","Eng-Ind",2010
"228",6285,12519,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"229",5907,12639,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"230",3852,12766,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"231",1210,12802,"M","professor",1,1,"Puglia","Eng-Ind",2010
"232",5158,13359,"M","professor",1,1,"Puglia","Eng-Ind",2010
"233",8483,13403,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"234",14,13604,"M","professor",1,1,"Puglia","Eng-Ind",2010
"235",560,13921,"M","professor",1,1,"Puglia","Eng-Ind",2010
"236",4301,14285,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"237",6516,14312,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"238",104,14465,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"239",6285,14793,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"240",5121,15017,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"241",1504,15156,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"242",7197,15236,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"243",434,15264,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"244",7344,15616,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"245",6070,16534,"M","professor",1,1,"Puglia","Eng-Ind",2010
"246",5054,16334,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"247",721,16472,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"248",3064,16582,"M","professor",1,1,"Puglia","Eng-Ind",2010
"249",4930,16933,"M","professor",1,1,"Puglia","Eng-Ind",2010
"250",905,17052,"M","professor",1,1,"Puglia","Eng-Ind",2010
"251",5310,17075,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"252",903,17521,"M","professor",1,1,"Puglia","Eng-Ind",2010
"253",323,17879,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"254",4147,17949,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"255",5113,18237,"M","professor",1,1,"Puglia","Eng-Ind",2010
"256",3392,18348,"M","professor",1,1,"Puglia","Eng-Ind",2010
"257",3118,18644,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"258",3064,18790,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"259",1855,18887,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"260",7905,18945,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"261",3938,19079,"M","professor",1,1,"Puglia","Eng-Ind",2010
"262",3611,19108,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"263",1358,19477,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"264",5054,19689,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"265",5883,20336,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"266",3938,20350,"M","professor",1,1,"Puglia","Eng-Ind",2010
"267",3673,20690,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"268",3766,20791,"M","professor",1,1,"Puglia","Eng-Ind",2010
"269",6285,21021,"M","professor",1,1,"Puglia","Eng-Ind",2010
"270",1982,21066,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"271",6285,21396,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"272",3494,22080,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"273",1481,22292,"M","professor",1,1,"Puglia","Eng-Ind",2010
"274",3938,22424,"M","professor",1,1,"Puglia","Eng-Ind",2010
"275",8734,22514,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"276",3526,22957,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"277",670,23058,"F","professor",1,1,"Puglia","Eng-Ind",2010
"278",434,23209,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"279",5907,23209,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"280",2144,23272,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"281",8635,23272,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"282",3064,23428,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"283",3392,23824,"M","professor",1,1,"Puglia","Eng-Ind",2010
"284",7163,24195,"M","professor",1,1,"Puglia","Eng-Ind",2010
"285",3064,24587,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"286",6929,24632,"M","professor",1,1,"Puglia","Eng-Ind",2010
"287",5907,25256,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"288",5414,25699,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"289",250,25703,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"290",3064,26190,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"291",6285,26265,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"292",5113,26517,"M","professor",1,1,"Puglia","Eng-Ind",2010
"293",5907,26956,"M","professor",1,1,"Puglia","Eng-Ind",2010
"294",7520,27013,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"295",1136,27609,"F","assistant professor",1,1,"Puglia","Eng-Ind",2010
"296",4773,28471,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"297",7520,28657,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"298",8093,28832,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"299",7197,28865,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"300",2144,29027,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"301",5288,29156,"M","professor",1,1,"Puglia","Eng-Ind",2010
"302",3064,30062,"M","professor",1,1,"Puglia","Eng-Ind",2010
"303",5310,30099,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"304",1158,30283,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"305",5113,30325,"M","professor",1,1,"Puglia","Eng-Ind",2010
"306",407,30453,"M","professor",1,1,"Puglia","Eng-Ind",2010
"307",6288,30461,"M","professor",1,1,"Puglia","Eng-Ind",2010
"308",1226,30566,"M","professor",1,1,"Puglia","Eng-Ind",2010
"309",7197,30625,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"310",908,30736,"M","associate professor",1,1,"Puglia","Eng-Ind",2010
"311",3255,30745,"M","professor",1,1,"Puglia","Eng-Ind",2010
"312",8045,31294,"M","assistant professor",1,1,"Puglia","Eng-Ind",2010
"313",7503,2523,"F","associate professor",1,1,"Puglia","Hum",2010
"314",6255,11787,"F","assistant professor",1,1,"Puglia","Law",2010
"315",3766,15378,"M","assistant professor",1,1,"Puglia","Law",2010
"316",7969,3276,"M","assistant professor",1,1,"Puglia","Soc",2010
"317",5046,4094,"F","associate professor",1,1,"Puglia","Soc",2010
"318",462,4,"M","associate professor",2,2,"Campania","Math",2010
"319",3823,352,"F","assistant professor",2,2,"Campania","Math",2010
"320",5907,914,"M","assistant professor",2,2,"Campania","Math",2010
"321",5282,927,"F","associate professor",2,2,"Campania","Math",2010
"322",8635,1409,"M","associate professor",2,2,"Campania","Math",2010
"323",1358,3380,"M","professor",2,2,"Campania","Math",2010
"324",622,5346,"F","associate professor",2,2,"Campania","Math",2010
"325",536,5875,"F","assistant professor",2,2,"Campania","Math",2010
"326",1278,6044,"M","associate professor",2,2,"Campania","Math",2010
"327",3064,6059,"M","assistant professor",2,2,"Campania","Math",2010
"328",4913,6255,"F","associate professor",2,2,"Campania","Math",2010
"329",3938,6459,"M","associate professor",2,2,"Campania","Math",2010
"330",1358,6461,"M","associate professor",2,2,"Campania","Math",2010
"331",6781,6534,"F","assistant professor",2,2,"Campania","Math",2010
"332",7323,6898,"M","associate professor",2,2,"Campania","Math",2010
"333",6285,7368,"M","professor",2,2,"Campania","Math",2010
"334",2890,7390,"M","associate professor",2,2,"Campania","Math",2010
"335",1872,8192,"F","assistant professor",2,2,"Campania","Math",2010
"336",3329,8521,"M","professor",2,2,"Campania","Math",2010
"337",1658,9335,"M","associate professor",2,2,"Campania","Math",2010
"338",6840,9361,"M","assistant professor",2,2,"Campania","Math",2010
"339",693,9529,"F","assistant professor",2,2,"Campania","Math",2010
"340",1722,9634,"F","professor",2,2,"Campania","Math",2010
"341",3526,10132,"M","assistant professor",2,2,"Campania","Math",2010
"342",7520,10336,"M","associate professor",2,2,"Campania","Math",2010
"343",323,10397,"M","professor",2,2,"Campania","Math",2010
"344",2934,10397,"F","associate professor",2,2,"Campania","Math",2010
"345",6070,10398,"M","professor",2,2,"Campania","Math",2010
"346",1818,9873,"M","assistant professor",2,2,"Campania","Math",2010
"347",8635,10489,"M","assistant professor",2,2,"Campania","Math",2010
"348",622,10653,"F","associate professor",2,2,"Campania","Math",2010
"349",878,10665,"M","associate professor",2,2,"Campania","Math",2010
"350",6966,10757,"F","assistant professor",2,2,"Campania","Math",2010
"351",878,10909,"M","professor",2,2,"Campania","Math",2010
"352",7448,11065,"M","assistant professor",2,2,"Campania","Math",2010
"353",8375,11408,"F","assistant professor",2,2,"Campania","Math",2010
"354",4973,11584,"M","associate professor",2,2,"Campania","Math",2010
"355",612,12121,"M","assistant professor",2,2,"Campania","Math",2010
"356",2934,12313,"F","associate professor",2,2,"Campania","Math",2010
"357",2545,12558,"M","associate professor",2,2,"Campania","Math",2010
"358",7474,12895,"F","assistant professor",2,2,"Campania","Math",2010
"359",5181,13659,"F","professor",2,2,"Campania","Math",2010
"360",8604,13808,"F","assistant professor",2,2,"Campania","Math",2010
"361",6395,13923,"F","assistant professor",2,2,"Campania","Math",2010
"362",3512,13960,"M","professor",2,2,"Campania","Math",2010
"363",8682,14472,"F","associate professor",2,2,"Campania","Math",2010
"364",1481,14953,"M","assistant professor",2,2,"Campania","Math",2010
"365",3353,15856,"M","associate professor",2,2,"Campania","Math",2010
"366",7782,16575,"M","associate professor",2,2,"Campania","Math",2010
"367",2683,16543,"M","professor",2,2,"Campania","Math",2010
"368",3392,16803,"M","assistant professor",2,2,"Campania","Math",2010
"369",8635,17207,"M","professor",2,2,"Campania","Math",2010
"370",6966,17281,"F","professor",2,2,"Campania","Math",2010
"371",6244,17968,"F","professor",2,2,"Campania","Math",2010
"372",2031,18002,"F","assistant professor",2,2,"Campania","Math",2010
"373",7665,18369,"F","assistant professor",2,2,"Campania","Math",2010
"374",1136,18826,"F","assistant professor",2,2,"Campania","Math",2010
"375",1136,19097,"F","assistant professor",2,2,"Campania","Math",2010
"376",3766,19105,"M","professor",2,2,"Campania","Math",2010
"377",705,20087,"F","assistant professor",2,2,"Campania","Math",2010
"378",7880,20358,"F","assistant professor",2,2,"Campania","Math",2010
"379",5403,21019,"F","professor",2,2,"Campania","Math",2010
"380",6285,21023,"M","associate professor",2,2,"Campania","Math",2010
"381",145,21146,"M","professor",2,2,"Campania","Math",2010
"382",1583,21261,"F","assistant professor",2,2,"Campania","Math",2010
"383",404,21317,"F","professor",2,2,"Campania","Math",2010
"384",3452,21390,"M","associate professor",2,2,"Campania","Math",2010
"385",3064,21651,"M","assistant professor",2,2,"Campania","Math",2010
"386",2144,22332,"M","professor",2,2,"Campania","Math",2010
"387",3027,22506,"F","assistant professor",2,2,"Campania","Math",2010
